GUID,Make,Model,Mileage,Price,First Registration,Fuel Type,Seller
1a368222-21b7-4a3f-92b4-4c65c68cff04,audi,a5,"154,793 km","€ 11,999.-",10/2008,Gasoline,Piek Automotive
a53c23a7-4061-4997-bd55-db5d0918e087,audi,a4,"132,308 km","€ 17,950.-",10/2014,Diesel,Waldhausen & Buerkel GmbH &Co.KG
33fb0c2d-52c6-444b-a32a-a3b72d4b23d0,audi,a4,"55,508 km","€ 24,990.-",02/2020,Gasoline,Leaseplan Used Cars Aartselaar
7f2c5826-c6bb-4383-8b3b-8628f842e6aa,audi,a6 allroad,"99,200 km","€ 27,880.-",04/2018,Diesel,Autohaus Royal GmbH
5cd0a25c-d779-48d6-a54a-43624d9ca55a,audi,a3,"91,181 km","€ 12,540.-",05/2015,Gasoline,Autohero GmbH
9554d306-ae35-41e8-babf-a5733edce1b5,audi,a3,"109,280 km","€ 19,770.-",01/2021,Electric/Gasoline,Auto Bach GmbH
2b07412a-b8f3-47a2-aeec-5b7774738b5d,audi,a3,"165,650 km","€ 7,495.-",08/2011,Gasoline,Weiss-Motors
08255a2b-73d2-45f2-9c2d-0a5cf5ef9524,audi,a4,"99,986 km","€ 20,990.-",01/2019,Gasoline,Van Mossel My Way Approved Plus Sint-Niklaas
360ff5fa-bbae-472b-926e-6a6ffda5425e,audi,a3,"64,538 km","€ 26,500.-",05/2021,Gasoline,Autocentri Balduina Srl
e2cf3d91-776f-4a2c-a367-14e70d9a8ee9,audi,a5,"30,300 km","€ 35,900.-",06/2021,Gasoline,Autopark Alam GmbH
a19bb888-ad7d-4bc5-94ae-865839162cbe,audi,a5,"148,537 km","€ 21,990.-",08/2019,Diesel,MK MOTOR
3280a967-7100-45e0-9fd9-e5bd1cdffd19,audi,a1,"53,800 km","€ 16,750.-",03/2016,Gasoline,Auto & Reifen-Fachhandel
a21a152f-aa5e-42e6-952d-bbd5bdd5fa2f,audi,q2,"115,396 km","€ 16,950.-",06/2017,Diesel,Groupe Michaël Mazuin
ff6c5838-0e83-432c-832d-2c24fca317a2,audi,tt,"159,000 km","€ 9,900.-",08/2007,Gasoline,MS Automobili Srl
7e69b117-b5b7-4b97-a4c2-33118f433c9a,audi,a6,"184,112 km","€ 26,950.-",06/2017,Diesel,Autohaus Maletzki GmbH
5327f7ec-fa74-44ee-9d72-511ae1aa8721,audi,a1,"34,741 km","€ 16,148.-",01/2019,Gasoline,Autohaus Aventi GmbH
043617d4-dda5-4178-994c-c53c2ef0fe1d,audi,a3,"27,145 km","€ 23,825.-",07/2020,Electric/Gasoline,Auto van Leeuwen
380c6261-da16-40e1-a01b-31921a61ac01,audi,a3,"45,893 km","€ 25,900.-",03/2022,Diesel,Autocogliati spa
ace63be8-ea00-4160-9b12-46759c1f4a60,audi,a4,"126,314 km","€ 6,650.-",02/2002,Gasoline,Autobedrijf Van den Berg B.V.
106fabe8-b5ae-495d-88ad-6c914f20683d,audi,a8,"206,024 km","€ 8,950.-",07/2005,Gasoline,Autostad Den Haag
5af5c23f-2074-4185-8eb3-de2060ca1a0a,audi,a3,"98,000 km","€ 12,990.-",11/2015,Gasoline,Autopartner Gebrauchtwagen
520212c4-897d-4eab-a935-52fbf847dc6b,audi,a3,"109,753 km","€ 21,980.-",07/2021,CNG,AutoDR di Rapari Marco Valentino
72b99c51-98aa-461c-84a7-5d9ce21e8220,audi,a4,"25,600 km","€ 20,790.-",08/2016,Gasoline,Häusler Automobil GmbH & Co. KG
bfa79baa-fa2e-4934-8a5a-6ea84640caf7,audi,a5,"158,465 km","€ 18,800.-",08/2017,Gasoline,Carmax GmbH & Co. KG
cceddcf6-0931-4eb8-9273-e1d23290d95d,audi,a4,"98,909 km","€ 23,980.-",11/2017,Diesel,Autohaus EuroCar Landshut GmbH
a47aeef5-b8b9-44ad-8491-ac0745afef68,audi,a6,"190,218 km","€ 19,990.-",05/2016,Diesel,CT Cartrade Handels GmbH
3540c745-cac9-4bc2-b04b-8a7749bef400,audi,q5,"116,223 km","€ 16,399.-",09/2014,Gasoline,Autohero België
8db1cdd0-96bf-4ca7-8a0a-9f86875b1a0d,audi,a3,"171,797 km","€ 10,999.-",02/2009,Gasoline,Krabmann Automotive
53646a37-99ba-451d-b633-83ad3481d288,audi,q3,"112,016 km","€ 18,499.-",08/2016,Gasoline,Saes trading
927f109f-bfa6-485e-afea-7e86fe40e1a5,audi,a3,"94,500 km","€ 19,999.-",10/2020,Diesel,Kamux Auto GmbH
ef1ed342-ff8a-4d81-8834-d213ae669dbb,audi,q3,"29,155 km","€ 32,570.-",12/2021,Electric/Gasoline,VHG Rittersbacher GmbH
8b1d1843-b3e0-42d5-9cfb-1d5a81d28732,audi,a1,"24,000 km","€ 23,980.-",06/2023,Gasoline,Garage De Mey VW - AUDI
de1daf94-46d7-45eb-9153-b7d4ec12b841,audi,a3,"49,255 km","€ 27,950.-",07/2021,Diesel,Groupe Michaël Mazuin
e5096206-58a0-46a5-b817-514de1e43180,audi,q2,"119,782 km","€ 14,699.-",11/2017,Gasoline,Autohero België
83f7b17a-d55a-4e2f-8b8d-371d2ba3ab43,audi,a3,"207,000 km","€ 14,900.-",05/2018,Diesel,Mv Smart Srl - Broker Carpremium
1cf27c2a-dcc5-4367-ae29-27cfec2c08b4,audi,a5,"107,799 km","€ 17,999.-",03/2014,Gasoline,Autohaus Klann GmbH
9b63d8ce-800a-4b98-bbc0-2090cfc427bd,audi,a3,"24,100 km","€ 29,000.-",06/2022,Diesel,F.Lli Tallarini Snc
fe7d1c9b-ac41-479b-b8c7-fafb5844d4c9,audi,a1,"91,799 km","€ 11,799.-",12/2017,Gasoline,Autohero België
08823db0-1340-4e05-a52d-9512dafb3c78,audi,a5,"44,085 km","€ 22,999.-",05/2019,Gasoline,Autohero België
4669b267-c834-4134-94f2-410e73ea8f5c,audi,a3,"172,932 km","€ 12,500.-",07/2017,Electric/Gasoline,Rossi Srl per Commercianti
7ffcd0b3-9d87-4d74-9a98-c26af0baedb9,audi,q5,"187,345 km","€ 9,500.-",07/2010,Diesel,Eurocar Srl
1a7c6ce1-52b5-410e-a35a-35e0c4105187,audi,q3,"55,912 km","€ 19,881.-",04/2015,Diesel,Autoforum Wiegers GmbH
345d965f-32fe-4791-8496-40e9b6f9d911,audi,a4,"108,144 km","€ 20,880.-",04/2020,Diesel,Knubel GmbH & Co. KG
af3b4312-059e-41af-85b8-11c4fd064c28,audi,a5,"278,000 km","€ 10,999.-",04/2013,Diesel,Auto's I&M
4b933f95-d631-4f20-8ffa-9542b6c4db36,audi,q3,"24,799 km","€ 39,990.-",11/2022,Diesel,Auto Imperium Mezler und Dill GmbH
b994ff38-f5b8-4d05-9917-fd5c408a35ca,audi,a1,"53,820 km","€ 13,950.-",06/2018,Gasoline,Groupe Michaël Mazuin
170f4a7c-79fe-48b0-8ae8-37fafe9dc438,audi,q5,"69,940 km","€ 30,500.-",10/2020,Electric/Gasoline,Carmax GmbH & Co. KG
d807cc1b-c195-49e2-bf94-8e3444909b3b,audi,q3,"35,150 km","€ 25,990.-",05/2019,Gasoline,Leaseplan Used Cars Aartselaar
12183c5e-058a-44bb-a38d-cebd553b99ae,audi,q2,"32,634 km","€ 22,660.-",10/2022,Gasoline,Sixt Car Sales
edca5e4d-dbb3-4a5e-9109-3197fbb89c33,audi,rs6,"121,079 km","€ 39,950.-",03/2009,Gasoline,AECARS BV
8747d4b4-93e0-44e3-97da-1abe5b2a9311,audi,a4,"84,952 km","€ 22,440.-",05/2019,Diesel,Sixt Car Sales
404ca5d6-a3c1-4826-b4d3-27987534ab11,audi,a3,"65,000 km","€ 20,999.-",02/2020,Gasoline,LX Cars
716cc726-8aec-4334-8504-53068fd43cc6,audi,a4,"105,594 km","€ 23,745.-",06/2018,Electric/Gasoline,Autobedrijf Tuitert
0f5926a4-3710-4e9f-82c2-433199ae7731,audi,s4,"283,988 km","€ 9,995.-",09/1998,Gasoline,AMV Wenting
db6ce9b0-7afa-40ef-b193-e3a1794925b8,audi,a4,"50,151 km","€ 16,490.-",06/2015,Gasoline,Van Mossel My Way Approved Plus Sint-Niklaas
36241544-25a6-4e9b-a352-e6387ae3e5be,audi,q3,"152,565 km","€ 14,950.-",01/2012,Gasoline,Autobedrijf H. Wijdeven V.o.f.
3c314106-2f4e-4368-9d5f-f6ca56d0fe36,audi,a3,"148,000 km","€ 11,777.-",04/2014,Gasoline,AUTOHAUS EXCELLENCE CARS GmbH & Co. KG
b075eeb6-f9b1-42ef-9358-2b4da2c7b9b8,audi,a6,"186,190 km","€ 24,900.-",05/2016,Diesel,Busto Motor Company Srl
35f09182-8174-4c65-be76-ae5b8855f806,audi,q5,"109,000 km","€ 19,490.-",03/2015,Diesel,Automania Srl
7cbbc654-884c-440a-909d-26797b6d9067,audi,a4,"142,278 km","€ 19,880.-",03/2021,Diesel,Knubel GmbH & Co. KG
474c0eb9-4ff6-4561-95ef-c06dfd3f1b78,audi,q3,"99,000 km","€ 23,950.-",03/2020,Gasoline,New European Cars
7a098e9b-36e1-4294-b4f9-a2d0a89350b1,audi,a4,"98,000 km","€ 19,999.-",06/2018,Diesel,Premium Car sprl
f98e7f76-a432-4be2-b8f7-86446e7e2c34,audi,a5,"116,450 km","€ 26,449.-",09/2019,Diesel,Automobile Rabe - AuRa - GmbH
e0ab2f71-6d57-4a99-9633-7a6e4707f9a9,audi,a6,"99,802 km","€ 22,999.-",06/2018,Diesel,Autohero België
d27983b9-b8d8-40c9-b9de-8795f811320b,audi,a5,"45,829 km","€ 26,490.-",11/2019,Gasoline,Garage Deconinck
54678510-8ec4-4f65-8213-d8fcd3c13cf1,audi,s5,"197,820 km","€ 17,480.-",09/2008,Gasoline,motioncars gmbh
e7b7f1ff-e029-49d9-a59c-eb0155d7af78,audi,rs7,"52,069 km","€ 106,740.-",09/2021,Gasoline,VHG Rittersbacher GmbH
f9ab1695-0a2d-4a12-ac0f-d1704ffee138,audi,a6,"632,000 km","€ 5,300.-",07/2007,Diesel,Full Car Service Srl
5374dede-2d18-43f1-91d2-d74e3be784f1,audi,a6,"68,450 km","€ 18,950.-",04/2015,Gasoline,Autohaus Abicht GmbH
a49048ae-549c-4dca-864d-cabc8b53c352,audi,a3,"132,735 km","€ 10,950.-",10/2014,Diesel,Devisch
af1d96c6-ebed-4351-9247-b52b67849446,audi,a8,"132,961 km","€ 39,900.-",04/2016,Gasoline,Ruud van den Beld Auto's
93d57ed2-db93-4a83-a45a-1084d3929dd9,audi,a1,"26,000 km","€ 20,700.-",05/2020,Gasoline,Autopartner Gebrauchtwagen
65f989fc-bbdf-497d-bfe8-3a7d4ef34a54,audi,a3,"45,514 km","€ 19,980.-",07/2019,Diesel,Autohaus EuroCar Landshut GmbH
d238553e-96e7-4527-8846-8cdc45329a00,audi,q3,"117,479 km","€ 17,060.-",09/2015,Diesel,Team Car Srl
d30d64a1-c80e-44d8-9356-1c119716f697,audi,q3,"94,000 km","€ 22,500.-",09/2019,Gasoline,Americar
8aa95f57-0209-453a-aa4f-d0c20dccca1a,audi,rs6,"117,220 km","€ 64,950.-",03/2017,Gasoline,Autocentrum Carstar
ddbdc739-da0b-4179-9b9c-69a3e2ea4cf8,audi,a6,"200,000 km","€ 19,699.-",02/2016,Diesel,Auto - Galerie - 24 GmbH
a50aa789-fe01-43ff-9b17-e89173638f80,audi,a4,"80,000 km","€ 24,490.-",06/2019,Gasoline,Topcars
26f964b9-6a41-449d-865c-5189255721dc,audi,a3,"51,000 km","€ 16,500.-",09/2016,Diesel,VD AUTO bv
f722e7c8-2639-4b8f-876a-a8bfb7089137,audi,a3,"49,428 km","€ 18,800.-",12/2018,Diesel,MP-Auto Srl
dfc81b15-108b-4b0a-9315-dca8ac60f155,audi,a3,"118,741 km","€ 19,900.-",05/2020,Diesel,Dorigoni Trento Nord
2f5b439f-ecac-4dfc-969a-a9096d9fb1f6,audi,a5,"71,000 km","€ 35,300.-",04/2018,Gasoline,International Motors Srl
7ea23c45-6187-4549-be55-b1f74c2f26ae,audi,q2,"11,900 km","€ 29,550.-",03/2024,Gasoline,Autohaus Küver GmbH
a0cdd3db-40d1-4afe-9592-dad685a6bfcc,audi,a6,"113,094 km","€ 11,949.-",02/2011,Gasoline,Tulp Autobedrijf
c9b3926c-8103-4f99-9768-7f2366d62170,audi,a5,"95,000 km","€ 24,999.-",05/2019,Diesel,Premium Car sprl
fe21ba33-4b2e-40e6-9d78-c80dc75b9090,bmw,318,"221,112 km",€ 990.-,10/2001,Gasoline,WhiteStone Autohaus GmbH
75c5ac4e-d2b4-4628-9452-ec227099cd35,bmw,525,"221,355 km","€ 2,999.-",05/2007,Gasoline,Autobest B.V.
f94a2de3-da16-470b-98c4-7949f70c5d3f,bmw,120,"168,394 km","€ 6,499.-",07/2007,Gasoline,Vabis Service Center NV
b7154d09-70c0-4dcf-9862-68d23a343c7a,bmw,318,"333,172 km","€ 3,799.-",06/2009,Gasoline,Bijlsma Auto's
3b1dc34d-eea7-411c-8131-1fd4c2335736,bmw,x1,"157,276 km","€ 6,950.-",03/2010,Gasoline,Autobedrijf H. Wijdeven V.o.f.
fe675f53-0e3e-419b-b3c7-7e7242a647e6,bmw,220,"229,923 km","€ 9,300.-",05/2015,Diesel,PGN bvba
dce8ce53-4c33-47c9-a226-26258f7bc0b8,bmw,316,"214,242 km","€ 1,750.-",04/2002,Gasoline,Jansen Auto's
d73892cc-f87f-4b01-abe5-ec5835a092a0,bmw,118,"191,707 km","€ 3,499.-",09/2008,Gasoline,Cardepot
e73bcd91-a539-4959-aeb3-ee0d8ae5e103,bmw,318,"117,000 km","€ 8,200.-",12/2008,Diesel,Auto's Carma
d879177e-00bc-4bc6-8178-f48c6ab3fed2,bmw,318,"295,000 km",€ 999.-,07/2002,Gasoline,Sebastian's KFZ-Handel und Service
e4718076-cea0-48be-8a58-5594f993fe7a,bmw,318,"246,337 km","€ 2,950.-",06/2008,Gasoline,YH Cars
d1d9cb40-42fc-4da4-beb5-e3a90eae7547,bmw,x5,"243,068 km","€ 9,900.-",02/2009,Diesel,ADL Autodienstleistungen GmbH
1ebb6193-ac14-4133-9006-ec77d7b58c04,bmw,116,"217,466 km","€ 2,999.-",10/2007,Gasoline,Piek Automotive
c7a6cf28-4a75-4975-ac1a-8698f86d4027,bmw,523,"242,000 km","€ 5,400.-",03/2007,Gasoline,Autowelt Korshow
d502b467-6b70-4088-ad9b-0549293944bc,bmw,116,"114,247 km","€ 10,990.-",03/2013,Gasoline,Autowiese Berlin Pankow
3dc42bdb-cf7e-4db7-a2ce-7262a938c16b,bmw,x4,"120,287 km","€ 24,995.-",03/2017,Diesel,V-Motors Bvba
7340a392-725d-47c6-a120-895810b323db,bmw,x5,"246,453 km","€ 12,039.-",07/2010,Diesel,Premium Quality Cars Poperinge
5c891db0-fe4a-47dd-8a19-5bb03965be34,bmw,114,"119,000 km","€ 9,900.-",11/2013,Diesel,Gonzini Silvano
62388c12-3874-41c6-ba10-59142bec9424,bmw,x1,"285,900 km","€ 5,990.-",02/2012,Diesel,URAL-AUTO
522314c9-4901-4f4e-ab55-3ccd5131d52b,bmw,x3,"169,900 km","€ 11,999.-",07/2013,Diesel,Pms Auto Srl
f94a2de3-da16-470b-98c4-7949f70c5d3f,bmw,120,"168,394 km","€ 6,499.-",07/2007,Gasoline,Vabis Service Center NV
c4a57fc3-0204-48d7-84c5-d7775a514b70,bmw,x2,"77,060 km","€ 22,990.-",10/2018,Gasoline,Ellicars
b6e2aac1-b4b2-4693-b8de-2be7f343c6b7,bmw,x1,"132,000 km","€ 10,990.-",10/2014,Diesel,Lima Automobile GmbH
fce1430c-7f78-44e6-ae4d-f37c06f9a3c7,bmw,x1,"41,492 km","€ 13,500.-",03/2012,Gasoline,Autolounge GmbH
2ceba1fa-722a-4afa-909b-1340a15f3a94,bmw,x5,"113,224 km","€ 24,299.-",06/2015,Diesel,Autohero België
6afbb8e0-eda8-4321-bf33-25c8fe9e5268,bmw,325,"186,442 km","€ 10,999.-",06/2014,Diesel,MYAUTOCENTER OHG
033a1353-4bdc-43b6-9b36-b25029105635,bmw,116,"159,000 km","€ 11,990.-",10/2018,Diesel,Torino Cars srl
03466829-35f4-41d2-920b-624f25688979,bmw,118,"186,552 km","€ 7,499.-",08/2013,Diesel,MYAUTOCENTER OHG
c2076fb1-db1a-495c-8da3-b7fcf39288d1,bmw,320,"185,200 km","€ 8,390.-",09/2010,Diesel,Sindik Automobile
28c50035-1b8d-4d57-b7c0-7808ccc43be4,bmw,x1,159 km,"€ 23,900.-",01/2019,Diesel,Tullo Pezzo srl
1b6fc860-10bf-4a39-8c0a-499c81270a56,bmw,320,"148,231 km","€ 28,600.-",06/2021,Diesel,ADL Autodienstleistungen GmbH
0a3b78d3-3130-4fba-ada6-021c16edd037,bmw,630,"127,403 km","€ 13,850.-",05/2006,Gasoline,Lee Cars nv
e29d24b3-c5fb-4a37-9632-e0f1f5d5a6b8,bmw,x5,"252,039 km","€ 19,990.-",10/2015,Diesel,Autocenter Alb
272093d7-0bb8-49d2-bf61-3cdf1933bb4e,bmw,340,"189,000 km","€ 24,990.-",04/2016,Gasoline,JV Automotive
d01ffbd9-1fbc-408b-8bd2-fa9c0f3f3054,bmw,520,"340,264 km","€ 4,999.-",02/2010,Gasoline,Piek Automotive
e376356c-c0f8-410c-b583-b6936fa8fde0,bmw,116,"175,949 km","€ 5,499.-",10/2011,Gasoline,Krabmann Automotive
1f57f47f-3776-4b9f-857e-5f64fc42f6db,bmw,218,"69,954 km","€ 13,990.-",11/2016,Diesel,Garage l'As de l'Auto
55baeb23-0183-4a5d-af3d-4e998e75db3f,bmw,m4,"81,800 km","€ 39,990.-",01/2015,Gasoline,Garage Depotte
e5191f7c-b1c1-4462-b730-e03ee4f01668,bmw,x3,"124,079 km","€ 9,999.-",09/2013,Gasoline,KFZ Handel M. Pinger
f860a0a0-9f4d-43d9-8e06-4c5ed6ce2ea5,bmw,118,"213,000 km","€ 2,900.-",02/2009,Diesel,D.P - Automobile GmbH
fe675f53-0e3e-419b-b3c7-7e7242a647e6,bmw,220,"229,923 km","€ 9,300.-",05/2015,Diesel,PGN bvba
ae8807bb-34f1-408f-b5bc-c05bf6284be0,bmw,318,"23,000 km","€ 37,900.-",11/2023,Gasoline,Auto's Basile - Kuurne motors
6f5e2513-28eb-4ec6-9f77-f09c6f9a75c2,bmw,430,"65,780 km","€ 28,990.-",12/2019,Gasoline,AS AUTOZENTRUM SÜD GmbH
9b3a82bf-5a42-4b32-8738-c127cc974186,bmw,320,"228,000 km","€ 7,498.-",07/2010,Diesel,AutoPark Maurer
3a9809ef-dcc1-4fdd-addf-d5c7581540d0,bmw,x1,"202,540 km","€ 11,950.-",08/2016,Diesel,Biauto Group Torino
5d6c935e-193b-4b08-90b3-203bd45c735e,bmw,318,"186,769 km","€ 7,950.-",09/2009,Gasoline,Varias Cars
79f04b7a-7bca-4df8-85a2-1613d7cb4687,bmw,320,"193,000 km","€ 10,490.-",10/2014,Diesel,Kale Automobile GmbH
aaafe88e-bdf3-401c-ad27-7eb1cd817d2a,bmw,i3,"7,724 km","€ 22,623.-",09/2022,Electric,Auto Becker Klausmann
71505276-4e7d-483c-bbf0-ba2913477d2d,bmw,x1,"129,000 km","€ 19,900.-",02/2020,Diesel,Suv&City Car
632bd3cb-893b-4db6-a4b8-4d1373d31390,bmw,118,"42,688 km","€ 24,995.-",06/2020,Gasoline,Autohandel Sneppe
8ed5e31c-2b1f-486b-9586-2a79de535472,bmw,316,"157,480 km","€ 7,950.-",12/2010,Gasoline,Yorta-Automotive
792fbb78-0188-4ce3-bd3d-d2344af9d50a,bmw,x3,"228,131 km","€ 6,299.-",03/2009,Gasoline,MYAUTOCENTER OHG
cdee3da8-c4f7-4464-ba86-3b0afb011187,bmw,x1,"83,302 km","€ 16,990.-",09/2013,Diesel,Steinfelder Autohaus
55614edb-641a-4305-8e74-7d896320dc08,bmw,x5,"117,956 km","€ 38,950.-",05/2019,Diesel,Bvba K.D.W Motors
af8058fb-50bd-4c37-8b8f-97fcd524517d,bmw,x1,"288,752 km","€ 5,900.-",11/2012,Diesel,Autoclub Spa
ce39006e-7d1e-42e8-bd4b-1f320d2196c4,bmw,320,"205,569 km","€ 12,320.-",09/2012,Diesel,Kaiser 18 Handelsgesellschaft mbH
cbd8cde5-2a48-4880-a1a3-ff07748c236d,bmw,420,"48,700 km","€ 34,945.-",03/2021,Gasoline,Autohaus Wormser GmbH Coburg
6b581171-2aff-4360-a7f3-d28cf88682e9,bmw,x1,"40,265 km","€ 24,990.-",01/2021,Gasoline,LeasePlan Used Cars Liège
8dd22186-406a-4de5-8cbb-2af81ef0317b,bmw,520,"239,357 km","€ 8,750.-",08/2009,Diesel,Gewi Auto's
6ec17f00-33ba-45f7-b30b-dffbb7a482af,bmw,x1,"100,000 km","€ 16,950.-",05/2017,Gasoline,Classic & Sportscars
e73bcd91-a539-4959-aeb3-ee0d8ae5e103,bmw,318,"117,000 km","€ 8,200.-",12/2008,Diesel,Auto's Carma
dc91ce78-30c5-42cb-8e46-7b6c64643b49,bmw,218,"38,674 km","€ 23,500.-",06/2021,Gasoline,ADL Autodienstleistungen GmbH
53444793-b124-4024-a560-8883c9187f19,bmw,x3,"61,940 km","€ 27,460.-",05/2020,Gasoline,HUK-COBURG Autowelt GmbH
1e91723d-6001-4725-ae60-9d22263e0a3a,bmw,x6,"188,000 km","€ 25,500.-",04/2016,Diesel,Gonzini Silvano
87021c2e-83f8-45d0-a624-34e91233d033,bmw,x5,"247,000 km","€ 21,390.-",07/2015,Diesel,AS Automobile
fdd0988a-df69-489b-a75b-1b849576c095,bmw,x1,"120,768 km","€ 12,500.-",04/2010,Gasoline,Manninck
317ddc5e-d7ff-480b-b2a5-ef935d7c36ec,bmw,635,"229,000 km","€ 10,900.-",11/2007,Diesel,Suv&City Car
715173a1-8230-4339-b2f4-e6f03f1b7dcc,bmw,530,"149,990 km","€ 26,990.-",01/2019,Diesel,Pms Auto Srl
1a0f309f-c06e-4eea-afff-965460fdeb06,bmw,116,"131,600 km","€ 6,999.-",06/2009,Gasoline,Krabmann Automotive
b97b6e01-f953-4eaf-a82a-2297b77ca206,bmw,320,"200,000 km","€ 3,900.-",05/2008,Diesel,Cars 21 Srls
c323b7e1-fdd8-47a2-9311-810d3fa77aaa,bmw,318,"102,650 km","€ 26,990.-",10/2019,Diesel,Class Cars
aa8ecfa9-25ec-4437-8a72-c37cabae78d6,bmw,320,"96,510 km","€ 17,900.-",07/2018,Diesel,Bryan Auto Srl
ee2623f9-d78f-4b81-8a9c-ac6b1d1171f1,bmw,750,"167,500 km","€ 17,450.-",12/2012,Gasoline,Bartels-Automobile.de GmbH & Co.KG
f41daa4b-2b41-4cc3-9ec4-ba544db17325,bmw,x3,"141,840 km","€ 14,500.-",10/2011,Diesel,Autolounge GmbH
052edcb0-4a37-4350-b90c-1f11af48537e,bmw,218,"180,241 km","€ 11,499.-",04/2015,Diesel,Autocom srl
1d3e3b10-92b8-4cc4-b86b-17871e7f72de,bmw,320,"289,000 km","€ 3,500.-",01/2004,Diesel,MS Automobili Srl
b7d3dc20-6925-4b2a-bb79-7a9f2e70c5cd,bmw,120,"156,000 km","€ 9,000.-",09/2008,Diesel,Longcars Srl
57931f94-9b1d-48fb-b800-531587dcda26,bmw,520,"169,200 km","€ 14,990.-",03/2015,Diesel,FA Automobile GmbH & Co. KG
35b0a235-92ad-4bd4-a5f5-57d36e62debc,bmw,118,"79,448 km","€ 23,700.-",10/2020,Diesel,ADL Autodienstleistungen GmbH
1928f7a8-ba11-4884-902c-088f65bcfe14,bmw,218,"162,550 km","€ 11,800.-",03/2017,Diesel,Carmax GmbH & Co. KG
d879177e-00bc-4bc6-8178-f48c6ab3fed2,bmw,318,"295,000 km",€ 999.-,07/2002,Gasoline,Sebastian's KFZ-Handel und Service
64ee4436-b952-42b4-b989-bb62e58ffde3,bmw,320,"103,105 km","€ 17,900.-",06/2017,Diesel,Autocogliati spa
8e1316cf-3cf0-4849-a957-f360ceaeaf85,bmw,116,"78,577 km","€ 8,499.-",03/2010,Gasoline,Krabmann Automotive
d3b56734-b488-4a05-9205-8cd40d0010e0,bmw,420,"111,504 km","€ 18,499.-",06/2016,Diesel,Autohero België
ea0f5291-4287-464b-8a3f-4fdea5d0e57a,bmw,x3,"225,000 km","€ 9,950.-",05/2012,Gasoline,Classic & Sportscars
c452d94b-25f5-4460-b8e4-615f08e810ad,bmw,x3,"232,046 km","€ 9,999.-",10/2010,Diesel,Autohaus Isernhagen GmbH & Co. KG
7217e34a-144f-4570-800a-6e4ef1ce50c7,bmw,320,"196,012 km","€ 12,499.-",08/2018,Diesel,MYAUTOCENTER OHG
10b6dfcc-4c2b-4620-874b-6ce874a8ae96,bmw,216,"125,529 km","€ 12,500.-",06/2018,Diesel,Drive Gent Noord
751cf42d-5113-481e-aee0-13cdcc0b2ea2,bmw,116,"98,311 km","€ 12,499.-",05/2016,Gasoline,Autohero België
f509c1a0-8720-465b-b195-0876d265ad94,bmw,518,"65,962 km","€ 24,900.-",01/2020,Diesel,Caramel Cars
600d7c31-2819-49c3-9295-cfbd88b0430b,bmw,318,"23,000 km","€ 38,900.-",04/2024,Gasoline,Auto's Basile - Kuurne motors
6c0b22ef-b7cf-4266-8140-1d53cd1ec615,bmw,m5,"12,690 km","€ 67,000.-",09/2020,Gasoline,Autohaus Isernhagen GmbH & Co. KG
6fdb6f04-cd9d-4440-b09c-e86ddf45da18,bmw,330,"78,245 km","€ 35,990.-",07/2021,Others,dna-cars be
03f14952-2676-4b20-8a2c-4f00b3dc8187,bmw,520,"133,000 km","€ 22,900.-",11/2018,Diesel,Auto's Basile - Kuurne motors
96dbdd39-9ba9-4fb1-9c5c-688a0283818f,bmw,316,"139,000 km","€ 14,890.-",01/2019,Diesel,Torino Cars srl
01d48dce-5233-4d37-b385-94c8b7b73f29,bmw,318,"128,000 km","€ 20,970.-",03/2021,Diesel,Kale Automobile GmbH
b4d572ff-3711-4a17-9e2c-aea862719a3e,bmw,x1,"47,450 km","€ 23,600.-",07/2019,Diesel,Achille Car srl
ffec8c69-99eb-473f-a68a-c9807513cdd6,bmw,630,"162,451 km","€ 16,990.-",03/2005,Gasoline,Yat srls
65392ca6-da62-4baf-88bf-e0cae729c65f,bmw,218,"129,090 km","€ 12,699.-",06/2015,Gasoline,Autohero België
69ac2e54-69f6-4f54-9950-7a9f5fe539a8,bmw,320,"327,000 km","€ 6,900.-",06/2014,Diesel,AUTOS E.I.C
d1d9cb40-42fc-4da4-beb5-e3a90eae7547,bmw,x5,"243,068 km","€ 9,900.-",02/2009,Diesel,ADL Autodienstleistungen GmbH
4942f8f4-d0f2-4044-94c9-583385810540,bmw,420,"57,991 km","€ 25,388.-",03/2019,Diesel,MeinAuto.de Gebrauchtwagen
bfd2e0af-1900-46bf-956a-a25d106b580b,bmw,118,"191,200 km","€ 10,890.-",07/2015,Diesel,Autohaus Dörrschuck
d1be305d-38cf-4aed-9b4e-3b973dfe6526,bmw,418,"124,981 km","€ 19,995.-",01/2020,Gasoline,DR Motors
57b20bef-e65e-4990-9af9-04204fd4927e,bmw,318,"189,167 km","€ 5,950.-",11/2006,Gasoline,Autoservice Vakgarage F.M. Auto's
7db8d497-665d-474b-99c0-66d8a00d094f,bmw,420,"109,000 km","€ 21,999.-",03/2019,Gasoline,Premium Car sprl
0cf5987d-7c8b-4cb0-b22c-b85a44822d79,bmw,x2,"88,743 km","€ 19,990.-",08/2019,Diesel,VAB-Tweedehandswagens
fc30a107-a4d0-49f9-9fc4-ee87fb5c1297,bmw,118,"78,494 km","€ 19,400.-",10/2018,Gasoline,Autobedrijf Van den Berg B.V.
